candidate_name,base_ensemble,added_factor,rank_corr,top_k_cumulative_return,top_k_sharpe,top_k_hit_rate,top_bottom_spread_mean,turnover,n_rebalances,factor_vs_base_pearson,factor_vs_base_rank_corr_mean,rank_corr_diff_vs_base,bootstrap_ci_low,bootstrap_ci_high,n_dates
ensemble_4family,ensemble_4family,,0.0673813439750628,1.2395035504810274,0.5429968093752097,0.6041666666666666,0.005907418767196228,0.6013986013986014,144.0,,,0.0,0.0,0.0,2880
ensemble_4family+image_factor_pc1,ensemble_4family,image_factor_pc1,0.06244882544575579,0.6975461635360711,0.3570097221029335,0.5763888888888888,0.004893357555137753,0.548951048951049,144.0,0.22553035370627855,0.23270217764650208,-0.00493251852930701,-0.017418640307891413,0.007220015787009734,2880
ensemble_best,ensemble_best,,0.06055397863129078,1.508639406967215,0.6425450304067706,0.5833333333333334,0.006180693482248947,0.6643356643356644,144.0,,,0.0,0.0,0.0,2880
ensemble_best+image_factor_pc1,ensemble_best,image_factor_pc1,0.05733489294995692,1.2054376775415028,0.5093780838716755,0.5555555555555556,0.007765126861204434,0.5769230769230769,144.0,0.23179648425797134,0.24574878260132604,-0.003219085681333854,-0.015393810627743709,0.008494006493680338,2880
ensemble_4family+image_score,ensemble_4family,image_score,0.05645080131782681,0.8038503066415568,0.3994808918334972,0.5833333333333334,0.006587847801059382,0.6083916083916084,144.0,0.15793281325825984,0.20536337183691245,-0.010930542657236003,-0.02300133277942836,0.0010943228512533883,2880
ensemble_best+image_score,ensemble_best,image_score,0.051010002026226645,0.9317055263520666,0.44044045645881064,0.5555555555555556,0.006320370259383181,0.6433566433566433,144.0,0.17879564066335837,0.24159357523883812,-0.009543976605064126,-0.021515410365049035,0.0022884134644345325,2880
