rmse,mae,target_rank_correlation,future_return_rank_correlation,top_k_cumulative_return,top_k_sharpe,top_k_hit_rate,top_bottom_spread_mean,turnover,n_rebalances,model_name,n_folds
0.0457391703315377,0.0295414486435546,-0.0167410714285714,-0.0167410714285714,0.4825325417178603,0.2972334983848702,0.5763888888888888,0.0018545264001784,0.5979020979020979,144.0,lstm_cumulative_scale,48
0.0456765102506508,0.0295705002672743,0.0506076388888888,0.0506076388888888,0.1875003842474272,0.185227789074598,0.5486111111111112,0.0028483474639153,0.493006993006993,144.0,lstm_image_scale,48
