factor_name,coefficient,std_error_cluster_date,t_stat,p_value,base_r2,augmented_r2,delta_r2,daily_rank_correlation,n_obs,n_dates
image_score,0.22594273978825338,0.04899371165447678,4.611668154102955,4.168767516299354e-06,0.004207377947420765,0.006463989600399067,0.002256611652978302,0.012139520002270815,20160,2880
image_factor_pc3,-0.0006802732908010865,0.0003058174166270897,-2.2244426046885484,0.026195937199127384,0.004207377947420765,0.004685921676394811,0.00047854372897404573,-0.013639201591570135,20160,2880
image_factor_pc1,0.0002745405854865631,0.00020523356226060058,1.3376982909742516,0.18110046651552736,0.004207377947420765,0.004406211953272843,0.00019883400585207767,0.04064357336240709,20160,2880
image_factor_pc2,-3.6830401485710927e-05,0.00027270106784072824,-0.1350577824184459,0.8925756302482721,0.004207377947420765,0.004209605956905227,2.2280094844617793e-06,0.013010357660123513,20160,2880
