candidate_name,base_ensemble,added_factor,rank_corr,top_k_cumulative_return,top_k_sharpe,top_k_hit_rate,top_bottom_spread_mean,turnover,n_rebalances,factor_vs_base_pearson,factor_vs_base_rank_corr_mean,rank_corr_diff_vs_base,bootstrap_ci_low,bootstrap_ci_high,n_dates
ensemble_4family,ensemble_4family,,0.0673813439750628,1.2395035504810274,0.5429968093752097,0.6041666666666666,0.005907418767196228,0.6013986013986014,144.0,,,0.0,0.0,0.0,2880
ensemble_4family+image_factor_pc1,ensemble_4family,image_factor_pc1,0.06721684492267244,0.5836651163550195,0.32450978728711477,0.5972222222222222,0.0029002527252612997,0.534965034965035,144.0,0.3086144404940304,0.31114481737250493,-0.00016449905239038004,-0.010578809302159606,0.0103665079089442,2880
ensemble_best+image_factor_pc1,ensemble_best,image_factor_pc1,0.0654741864987835,0.926897889356697,0.4422398578737664,0.5902777777777778,0.0050743375408327795,0.5699300699300699,144.0,0.3040807672446528,0.3243487672084736,0.004920207867492734,-0.0053319736578987835,0.015382243182116563,2880
ensemble_best,ensemble_best,,0.06055397863129078,1.508639406967215,0.6425450304067706,0.5833333333333334,0.006180693482248947,0.6643356643356644,144.0,,,0.0,0.0,0.0,2880
ensemble_4family+image_score,ensemble_4family,image_score,0.052551627869475384,0.3635851585901062,0.25300820545205854,0.5972222222222222,0.003935029720952933,0.5979020979020979,144.0,0.18487980428805562,0.34292964669628745,-0.014829716105587431,-0.02536301238008471,-0.004205049145499578,2880
ensemble_best+image_score,ensemble_best,image_score,0.04863540052363198,0.7465148423655246,0.3917251830308748,0.5902777777777778,0.004409518448908397,0.6503496503496503,144.0,0.20870993611164204,0.34504601074923685,-0.011918578107658787,-0.022575588652809557,-0.0015804173384191221,2880
