date,shrinkage_alpha,cond_sample,cond_shrunk
2014-09-24,0.06781117614915325,1551.0187401152737,63.50441246837835
2014-09-25,0.06496782867105896,1673.9214670595784,67.79592291808812
2014-09-26,0.06587234525628967,1648.4188022564701,66.67609283594106
2014-09-29,0.06134589935332638,1695.4364118847036,72.17619456756039
2014-09-30,0.06273318540744094,1746.0173342799178,70.63331842902261
2014-10-01,0.06256015685188328,1927.578951153794,73.17415872992464
2014-10-02,0.0637691735482959,1888.4498678633827,71.00586491943956
2014-10-03,0.06532691391498731,1723.5282958524092,69.04006956055483
2014-10-06,0.0658227466760577,1665.1014591384203,68.30823535758567
2014-10-07,0.06381910184916725,1681.8466760697436,70.13130473679787
2014-10-08,0.0647489829190132,1696.7483596995182,69.45241710408892
2014-10-09,0.06795131432912947,1899.9110786223014,67.3492218742409
2014-10-10,0.0664303599872564,1969.918866147406,69.69897220077432
2014-10-13,0.07214562883277625,1939.3748167274082,61.838732946925106
2014-10-14,0.07221341197931372,1906.5869741095266,61.50409508277354
2014-10-15,0.0739063173897512,1853.3166365969423,59.43352800096279
2014-10-16,0.07391996882551279,1877.359815167645,59.300326981775065
2014-10-17,0.07198992192273956,1952.4836467813702,61.16034192780964
2014-10-20,0.06975068962533615,2003.1422837112125,63.54110414755945
2014-10-21,0.06869140049439888,2147.136365992866,65.08063535661022
2014-10-22,0.06685515846606338,2130.3555924511447,67.48524306299639
2014-10-23,0.06536872556891535,2262.111216706852,69.88028392959137
2014-10-24,0.07217369730375565,2202.254127866755,61.41542401444912
2014-10-27,0.07200354016831066,2238.936813968266,61.83718322279719
2014-10-28,0.06858808300273786,2361.109197426034,66.11985491489872
2014-10-29,0.07491738459086393,2084.20580941447,59.21836464653553
2014-10-30,0.07485489887198798,2091.931369914987,59.242939926392395
2014-10-31,0.07653580678394171,2098.6734218103634,57.0134415401557
2014-11-03,0.07576072251474066,2164.2985392793,57.20604371311059
2014-11-04,0.07903030771352879,2115.918709151188,54.25281855039853
2014-11-05,0.07749837292801065,2106.0062631870137,55.04303406322604
2014-11-06,0.07924112895326248,2068.7667731111083,53.24891760908581
2014-11-07,0.0793557501883116,2055.2775626706984,53.03332770567605
2014-11-10,0.0782055555825281,2125.7680956797344,53.928334278266895
2014-11-11,0.08099962012389776,2125.801118250824,51.611330221214516
2014-11-12,0.08239213678459306,2045.3325536275395,50.439596343404034
2014-11-13,0.08269002232515207,2078.28555815048,50.29763697833108
2014-11-14,0.08232369360243766,2098.4948679139907,50.91180724163639
2014-11-17,0.08195135872672615,2110.5669789038216,51.3337466199702
2014-11-18,0.08154812712784262,2137.566450470128,51.49724744664567
2014-11-19,0.0825875557813781,2160.0619894667157,50.485425344323296
2014-11-20,0.08333979771348397,2174.656627589619,49.94615951500515
2014-11-21,0.08256858594583938,2354.825714000161,51.04215133763345
2014-11-24,0.08289781167954956,2454.0991393124777,50.668489396822324
2014-11-25,0.08248164961072776,2447.753650512641,51.425505299436765
2014-11-26,0.08059291746380494,2481.9640622648685,52.910335612907694
2014-11-28,0.07609876601866397,2566.9402280613403,56.75934527439789
2014-12-01,0.07338446850998653,2613.2281694114467,59.34155454299524
2014-12-02,0.07661079561616367,2617.4644251045343,56.301511214118115
2014-12-03,0.07877033404761173,2493.3192758260498,54.50820985351447
2014-12-04,0.0785079663948014,2621.7216396042277,54.56104751790973
2014-12-05,0.07932735132367907,2293.1977900142147,53.561877399856506
2014-12-08,0.07727242703169511,2350.212764875558,55.25385335441355
2014-12-09,0.07839861671968532,2339.5422163699895,54.03367258559497
2014-12-10,0.07641556364542151,2511.5816997778625,55.84946114866145
2014-12-11,0.07585992750507012,2648.2514962139157,56.43719625488882
2014-12-12,0.06997193082555406,2781.201402953425,62.65935586248284
2014-12-15,0.07127801341004242,2788.161266381327,60.91186259865051
2014-12-16,0.07546088423330007,2819.077563215381,56.46653760957948
2014-12-17,0.07845830304634131,2793.003841851828,53.07842786340442
2014-12-18,0.07862516035166736,2838.671760151366,53.11489419199684
2014-12-19,0.08688182063427174,2257.8263441835747,46.1980047283825
2014-12-22,0.08456007233234268,2233.8501599848387,47.51581996786262
2014-12-23,0.08965171289620905,2166.173381591579,43.91507474431248
2014-12-24,0.08923470321923979,2142.270344526306,44.238764970190005
2014-12-26,0.0944020193315506,1936.2611273595628,41.02700445629241
2014-12-29,0.09295850688769206,1906.8496450256125,42.01872728044862
2014-12-30,0.09410676324252575,2033.6214844084589,41.39956781472486
2014-12-31,0.09455327478589966,2107.6902538923473,41.298180903340054
2015-01-02,0.09893578295407923,2015.9781791905136,38.91943213420765
2015-01-05,0.09890983668256952,1938.362388944885,38.938238320490804
2015-01-06,0.09606379545008421,1839.0116958785984,38.729159784908234
2015-01-07,0.09446690723403399,1714.1862754804285,38.95093981360472
2015-01-08,0.0864672165391626,1865.8170869024343,45.03090834106322
2015-01-09,0.08655676066132477,1922.4336862069306,44.84296810136881
2015-01-12,0.08674606378195943,1966.2764105765552,44.815287628007006
2015-01-13,0.08680656532454514,1868.2661215224157,44.4063112157228
2015-01-14,0.09234574110818583,1835.6415419288694,41.36254966466424
2015-01-15,0.09572141633855982,1768.045499006015,39.33729411311795
2015-01-16,0.09668125658063025,1727.0523267256867,38.85460262385968
2015-01-20,0.09851177195524248,1575.1036683132768,37.82683394249052
2015-01-21,0.09495775293558052,1536.231419508372,39.4986635836445
2015-01-22,0.08579067678574763,1637.892245918957,45.33032354991381
2015-01-23,0.08474047024493045,1635.6136896363505,46.054745456868616
2015-01-26,0.09222624365180312,1539.317586107656,40.95007942044526
2015-01-27,0.09224084361803424,1626.7203397933554,41.206737467436604
2015-01-28,0.08992756268943897,1675.831022227439,42.57685613933587
2015-01-29,0.09114822380627938,1662.664272172553,42.421414198812876
2015-01-30,0.08820273388321356,1786.9232328500213,45.555971737679435
2015-02-02,0.07912436234152016,1895.6051540625574,52.501472477677154
2015-02-03,0.07416886569809762,1996.1071198335715,57.297165310820446
2015-02-04,0.07358953639287517,2021.057897095058,57.906684147284594
2015-02-05,0.07209328940513987,2038.972864516147,59.137499660775426
2015-02-06,0.0730064465944965,1979.1223989553928,57.73316308478509
2015-02-09,0.07310844948035633,1981.8967291024087,57.77380619230555
2015-02-10,0.07288884640366776,2038.8349057148928,57.68874056710381
2015-02-11,0.07197120750374039,2029.2407430203239,58.39725522669543
2015-02-12,0.06608706870916946,2130.0823459906646,65.04735003309496
2015-02-13,0.06371987368334013,2126.640845672517,67.91387166730553
2015-02-17,0.06509265677563238,2067.227412395974,66.1881906738957
2015-02-18,0.06534335013784115,2011.014251108332,66.19535243978244
2015-02-19,0.0652573109576236,2005.2406818373452,66.23864189192295
2015-02-20,0.06619667953600553,1916.6162864870726,65.05916986610576
2015-02-23,0.06547230150106442,1925.4581262019447,65.92999268106006
2015-02-24,0.06331791004144592,1943.1819563308527,68.28078912919226
2015-02-25,0.06564577145314786,1919.6236797388412,65.71444491796966
2015-02-26,0.06945082151053732,1862.9336179055017,61.40674708940463
2015-02-27,0.07174374798249772,1885.5566239818927,59.41632675963264
2015-03-02,0.0719293366609635,1887.724710598129,58.89541832500151
2015-03-03,0.0718541197701881,1942.326897952887,58.95168495180894
2015-03-04,0.07020045316478131,1938.9231958968107,60.85042695746244
2015-03-05,0.07039649826499403,2268.132633358105,61.191018897869114
2015-03-06,0.07155055076696998,2251.9563529955176,59.63086870366312
2015-03-09,0.07134229855408794,2256.3631985062584,59.81796050623046
2015-03-10,0.0724168388345889,2437.4317000084297,60.02943759336741
2015-03-11,0.07329740831752976,2414.7032763681545,59.188452139449474
2015-03-12,0.07815793146649695,2305.947790281876,54.473668641860925
2015-03-13,0.07478317312955117,2278.710080578322,57.76858241317691
2015-03-16,0.07020650268819918,2287.289093597539,62.849010102205504
2015-03-17,0.06964535177518469,2284.4234021290777,63.52626778532445
2015-03-18,0.06954640177933807,2295.5971398427137,64.70069140200187
2015-03-19,0.06402630592510217,2672.6931185980447,72.25320741183306
2015-03-20,0.06357436430021766,2709.2058408746248,72.75742707006926
2015-03-23,0.06370378539942177,2699.3691632128434,73.20578767343841
2015-03-24,0.06401588674377631,2713.502512498447,72.63716637143494
2015-03-25,0.062019132133240326,2791.2148462250075,75.24111027050398
2015-03-26,0.060736336233731265,2900.9762192655744,76.95793154140611
2015-03-27,0.060856820971740354,2900.3049279336433,76.91248818980691
2015-03-30,0.05921547854680512,3022.794020577917,79.35484702222159
2015-03-31,0.0604453032436196,2980.463456877498,77.7100551036745
2015-04-01,0.0642559762987292,2843.0145819111654,71.86012592987527
2015-04-02,0.0636181079983644,2893.863123171004,73.27445618802298
2015-04-06,0.06480502521254228,2765.071538865743,71.56513342324875
2015-04-07,0.0672025219265703,2441.9392929269784,68.02253726688409
2015-04-08,0.0636340586868627,2510.1429811448447,72.95257547054652
2015-04-09,0.06482914085764425,2507.3322025344823,71.26872593261565
2015-04-10,0.06473510816643846,2569.1036654959616,71.27071372668227
2015-04-13,0.0652727249122674,2548.229255701441,70.51827341577429
2015-04-14,0.06499021859615288,2623.626228273932,71.2619592470033
2015-04-15,0.06471555503159034,2609.21753052085,72.11753057394365
2015-04-16,0.06381776460239454,2889.8297936663316,73.53217157354874
2015-04-17,0.059743570457212326,3142.525894213627,79.95704527478867
2015-04-20,0.06386596939548893,3042.9886476734932,73.4725739582545
2015-04-21,0.0651711406058126,3011.549453127534,71.82271330877695
2015-04-22,0.06462225657009489,3173.5034435931293,72.87682123417804
2015-04-23,0.06444394543787092,3241.2990467030386,72.96909062655291
2015-04-24,0.06762313618970478,3128.616132155503,69.43250697354019
2015-04-27,0.0676489896879816,3128.1750008118643,69.59507877746
2015-04-28,0.06890568162934631,2835.3809015191932,67.06477330563881
2015-04-29,0.0688204903826791,2872.0099270454475,66.78392993542714
2015-04-30,0.0649232791156483,2891.329332578252,71.9914128747889
2015-05-01,0.0658446240046036,2893.232893996831,70.95640404771515
2015-05-04,0.06453030049171686,2958.783947991608,73.29048666030064
2015-05-05,0.06341890270984105,3315.453443834821,75.09297372504338
2015-05-06,0.059895824938260345,3337.079701184322,80.2334445093342
2015-05-07,0.05943766438955792,2757.1959086114753,80.50090454952557
2015-05-08,0.059373707756596804,2590.347958483656,80.43024877743072
2015-05-11,0.06060288007067925,2522.03469833401,77.88302601132906
2015-05-12,0.061426204338033676,2520.0925756700212,76.74323086224186
2015-05-13,0.060583592861622265,2486.001476703936,78.3583232538012
2015-05-14,0.058073203844877436,2588.6563512853336,82.48506235075867
2015-05-15,0.059122368747488725,2323.184288866503,79.71713944771955
2015-05-18,0.05788689732441855,2350.277860547079,81.29400447118114
2015-05-19,0.05952781679394081,2331.850111735263,78.24941999386961
2015-05-20,0.062294579549572876,2280.9564112753455,74.06002953002132
2015-05-21,0.062310345222506995,2191.793846166924,73.5503704661664
2015-05-22,0.062455390275872,2141.0916581218057,73.45291261090814
2015-05-26,0.05828780904115136,2245.432729491943,79.65298431679321
2015-05-27,0.05791999018592303,2334.189774562395,80.25894660920432
2015-05-28,0.05727463260621302,2347.7246564799675,81.23595346437753
2015-05-29,0.0576211054910164,2345.450055202671,80.64701527982075
2015-06-01,0.05726450351053256,2270.1421741552053,80.64161485527916
2015-06-02,0.06049887600267247,2149.3744659634954,75.71414418092868
2015-06-03,0.06056710459495163,2139.9749536728214,75.556579874014
2015-06-04,0.05554755045059237,1987.6088244064558,80.0359151105755
2015-06-05,0.05470568203572264,2004.162044535388,81.42377576541809
2015-06-08,0.05655777539559574,1891.7423506841521,78.1823255644116
2015-06-09,0.05952132322802857,1890.7746986550342,73.43474572720741
2015-06-10,0.06047638536842293,1972.0168940168267,72.07484804350622
2015-06-11,0.05907738760371664,1894.2863482241062,74.50930408330481
2015-06-12,0.050755762723858795,1815.9264876332966,84.1783928929849
2015-06-15,0.05204331225935855,1783.9902462771856,81.0049536929109
2015-06-16,0.05408130100467428,1752.5479194947889,77.27128213107775
2015-06-17,0.05336647552490812,1687.1415353631926,78.32548729916225
2015-06-18,0.05171540206040371,1719.6168506236402,81.40828346441324
2015-06-19,0.07567517606116445,1657.2098890994512,51.88189124848017
2015-06-22,0.07682806273093462,1667.9026199606217,51.05528070272055
2015-06-23,0.07496538476157301,1699.5115118190674,52.69000040910976
2015-06-24,0.07340350857982939,1654.1307492747553,53.9914951933271
2015-06-25,0.07267795668027989,1802.8828384514445,54.55782171055892
2015-06-26,0.07250394153472685,1858.978407125706,54.78999839030468
2015-06-29,0.10011141586935139,1895.196194382018,40.23476237876351
2015-06-30,0.10428656321872869,1917.7511092610928,38.15362303611383
2015-07-01,0.10611376471965864,1863.6235771419913,37.29918331794025
2015-07-02,0.11244271818444714,1498.490747896567,34.38822290994566
2015-07-06,0.10378267064653228,1763.1017449427159,39.80998807437504
2015-07-07,0.102376051922898,1765.7966105894868,40.47872822068086
2015-07-08,0.0976978161882382,1975.6626722790634,45.113966108198476
2015-07-09,0.0918050596271981,2134.1677487955285,49.66717020751099
2015-07-10,0.08772261823743109,2330.458189349945,53.33911952229119
2015-07-13,0.0884678177960302,2295.459242828345,52.87824296950539
2015-07-14,0.09468533094796586,2342.9285406582794,48.72156338398138
2015-07-15,0.09406891569187135,2335.3204495420955,49.2270301233627
2015-07-16,0.0897150995512264,2343.084911012066,52.183854788029414
2015-07-17,0.0914554691873563,2359.7887748905287,51.0502316210228
2015-07-20,0.09214245659506841,2305.899488098854,50.902645294400614
2015-07-21,0.09222625557738137,2276.1532056785077,50.82529160369673
2015-07-22,0.0893832019301567,2295.4200714469775,52.6463079281345
2015-07-23,0.08904068982356922,2297.3028490015995,52.74223746371426
2015-07-24,0.08482449284490218,2381.067865012965,56.08710957054528
2015-07-27,0.08602397147939402,2380.918374177273,54.67621580557082
2015-07-28,0.08102025704588574,2491.7209154987654,58.87225040445741
2015-07-29,0.0811043564148444,2479.5665965780013,58.835260680847426
2015-07-30,0.08315753789676739,2448.397648372268,56.78144822378253
2015-07-31,0.08394894998868103,2448.26600439156,56.065407974432354
2015-08-03,0.08056222308880237,2595.1738439092346,58.92052218056463
2015-08-04,0.08287222945895675,2517.094026483574,57.004077429703024
2015-08-05,0.08322683200295537,2422.7076998773155,57.07953714691189
2015-08-06,0.08084253379949093,2446.380084099781,59.001417022002755
2015-08-07,0.08219414872578157,2342.6796406054314,57.73712398753501
2015-08-10,0.07921928349365417,2474.850966160758,60.592525384603796
2015-08-11,0.07339502426032289,2552.4947336645505,66.39379361889688
2015-08-12,0.07247634168656311,2561.906290595922,67.42967375848657
2015-08-13,0.07280994873918414,2454.67624107549,67.4701428066258
2015-08-14,0.07232042132420614,2452.2434089035573,68.2745842016964
2015-08-17,0.07099545903639111,2349.002672096313,69.63564850382879
