candidate_name,base_ensemble,added_factor,rank_corr,top_k_cumulative_return,top_k_sharpe,top_k_hit_rate,top_bottom_spread_mean,turnover,n_rebalances,factor_vs_base_pearson,factor_vs_base_rank_corr_mean,rank_corr_diff_vs_base,bootstrap_ci_low,bootstrap_ci_high,n_dates
ensemble_4family,ensemble_4family,,0.0673813439750628,1.2395035504810274,0.5429968093752097,0.6041666666666666,0.005907418767196228,0.6013986013986014,144.0,,,0.0,0.0,0.0,2880
ensemble_best,ensemble_best,,0.06055397863129078,1.508639406967215,0.6425450304067706,0.5833333333333334,0.006180693482248947,0.6643356643356644,144.0,,,0.0,0.0,0.0,2880
ensemble_4family+image_score,ensemble_4family,image_score,0.04514991269604436,0.9709132207511035,0.43517372001717775,0.6388888888888888,0.004303810404649259,0.6293706293706294,144.0,0.07295926813773167,0.14539854738972935,-0.022231431279018447,-0.034897625885950634,-0.009316732581402762,2880
ensemble_4family+image_factor_pc1,ensemble_4family,image_factor_pc1,0.04177343293452399,1.4079417002765835,0.5939716659778839,0.5833333333333334,0.006750200273706601,0.6048951048951049,144.0,0.08909513708514323,0.10143157435253734,-0.025607911040538826,-0.039308120814276454,-0.012001467604798546,2880
ensemble_best+image_score,ensemble_best,image_score,0.03903503509416881,1.046195079930984,0.47095257306848726,0.5902777777777778,0.005152171404084217,0.6223776223776224,144.0,0.07452457356501205,0.13849182746084443,-0.021316684709672896,-0.03407700386111984,-0.00874239867015097,2880
ensemble_best+image_factor_pc1,ensemble_best,image_factor_pc1,0.036295588239120075,0.7834330524837598,0.38713947525850956,0.5902777777777778,0.0049485938914633565,0.6363636363636364,144.0,0.06920119216879914,0.08789474287223044,-0.02425839039217069,-0.03866369314863672,-0.01024371129329275,2880
