rmse,mae,target_rank_correlation,future_return_rank_correlation,top_k_cumulative_return,top_k_sharpe,top_k_hit_rate,top_bottom_spread_mean,turnover,n_rebalances,model_name,n_folds
0.04603228438870569,0.029338830011439884,0.01918708269872851,0.01918708269872851,0.9861736090116453,0.41366822034769324,0.6111111111111112,0.005312482910313935,0.479020979020979,144.0,xgb_cumulative_scale,48
0.04564440754257875,0.029506919427232766,-0.010892667699302682,-0.010892667699302682,0.14752741396319036,0.16095422309439844,0.5833333333333334,0.0011514453608697413,0.5104895104895105,144.0,xgb_image_scale,48
