date,asset,ret_pc_loading_1,ret_pc_loading_2,ret_pc_loading_3
2014-06-06,corp_bond_ig,0.06503926608216959,-0.02752046455326629,-0.0427262110179093
2014-06-06,developed_equity,0.3480163321816596,0.9207135105739409,-0.1284123459791572
2014-06-06,emerging_equity,0.6293640100295277,-0.1822176232762047,-0.25765976127477874
2014-06-06,korea_equity,0.5647964470246757,-0.3401616264846318,-0.27357911871386065
2014-06-06,short_treasury,0.00236079471498149,-0.002796757216738435,-0.0022329435364820444
2014-06-06,treasury_7_10y,0.02205589586291941,-0.04318915078326165,-0.04616606464877766
2014-06-09,alternative,0.40044425811360496,-0.029796101102009767,0.915419904841274
2014-06-09,corp_bond_ig,0.06452505986818435,-0.027060769381607647,-0.034818239077261504
2014-06-09,developed_equity,0.3482184270280045,0.9209394424072441,-0.12506948657315964
2014-06-09,emerging_equity,0.6295843243643069,-0.18261457809295428,-0.26806848562185065
2014-06-09,korea_equity,0.5633864768995002,-0.33928566249906783,-0.26851869026212133
2014-06-09,short_treasury,0.0023432744890592486,-0.002793591051511813,-0.0015610971546383282
2014-06-09,treasury_7_10y,0.020942900877670916,-0.04218769343975539,-0.03444233656815556
2014-06-10,alternative,0.4025585263269901,-0.039220953517834806,0.91416906539263
2014-06-10,corp_bond_ig,0.0640651958079248,-0.025154746004724327,-0.03030667920429586
2014-06-10,developed_equity,0.34886193390052456,0.9217552638649119,-0.11713218275599581
2014-06-10,emerging_equity,0.6286435780094469,-0.18027420200831645,-0.268974228720972
2014-06-10,korea_equity,0.5625992337648883,-0.33771814566039704,-0.27636914500861554
2014-06-10,short_treasury,0.0022858144327714968,-0.002574136635421767,-0.0009678273371980687
2014-06-10,treasury_7_10y,0.02053688607701025,-0.0404626877316139,-0.030471299923037463
2014-06-11,alternative,0.40245317804822056,-0.03848811993195601,0.9142670773195253
2014-06-11,corp_bond_ig,0.06401592617714646,-0.024974849680207536,-0.030213895755404507
2014-06-11,developed_equity,0.34703262637922216,0.9225758491951227,-0.11687824600893444
2014-06-11,emerging_equity,0.6285154322654086,-0.17914994446953866,-0.26895763018065083
2014-06-11,korea_equity,0.563913231102694,-0.33623825035631577,-0.2762045602575303
2014-06-11,short_treasury,0.002241450301449557,-0.0025753474887407575,-0.0009620843084614621
2014-06-11,treasury_7_10y,0.021609072053211307,-0.03989019890461724,-0.030236003325614144
2014-06-12,alternative,0.4020672236870908,-0.01561265641964388,0.9151101998072929
2014-06-12,corp_bond_ig,0.06352884466333641,-0.020549994657903126,-0.03207977189615313
2014-06-12,developed_equity,0.3476040542193076,0.918461452662706,-0.13963613563180502
2014-06-12,emerging_equity,0.6283754724393938,-0.18209125510139282,-0.26617866477789387
2014-06-12,korea_equity,0.5640680822938141,-0.34838467894049563,-0.2649056213034931
2014-06-12,short_treasury,0.0021931396163778405,-0.00249894599990167,-0.0009460264070394117
2014-06-12,treasury_7_10y,0.021073901754713652,-0.03503067535475311,-0.03192170613341059
2014-06-13,alternative,0.4002100065113904,-0.013107972198396682,0.9157352613362598
2014-06-13,corp_bond_ig,0.060962207183733574,-0.017730346209692344,-0.041440695078721224
2014-06-13,developed_equity,0.3499150630725203,0.9166886655584451,-0.14127375779985363
2014-06-13,emerging_equity,0.626084780725197,-0.18038801239778496,-0.2687321530970281
2014-06-13,korea_equity,0.5668513254235888,-0.35434189289056145,-0.2566696194442974
2014-06-13,short_treasury,0.0021181624192042003,-0.0024726557444095533,-0.001625864699447474
2014-06-13,treasury_7_10y,0.01918187207138781,-0.03303907117774332,-0.04067453999796224
2014-06-16,alternative,0.4005595956491944,-0.015033491111069061,0.9155543181735517
2014-06-16,corp_bond_ig,0.06112378054710177,-0.018258491683345483,-0.04172724986291615
2014-06-16,developed_equity,0.35247764639378365,0.9157562985405652,-0.14052388628610274
2014-06-16,emerging_equity,0.6252740295748772,-0.1816077221504889,-0.2698138672384709
2014-06-16,korea_equity,0.565876455362172,-0.355941768479445,-0.25647309139370833
2014-06-16,short_treasury,0.002317013673579033,-0.002729044415054689,-0.001784912108133769
2014-06-16,treasury_7_10y,0.01965347885894281,-0.03387725392298762,-0.041121879835828
2014-06-17,alternative,0.40017173263636796,-0.015494129685887958,0.9158223066880204
2014-06-17,corp_bond_ig,0.06154663763450552,-0.017960098224489712,-0.039443453678163876
2014-06-17,developed_equity,0.35165404347035484,0.9162981308833061,-0.13945567111515983
2014-06-17,emerging_equity,0.6253615186583716,-0.18101148972074696,-0.2699447636183717
2014-06-17,korea_equity,0.5665044368077168,-0.35486706053664063,-0.25670405865540524
2014-06-17,short_treasury,0.00232132538212601,-0.0027686652356372307,-0.0015279832668100269
2014-06-17,treasury_7_10y,0.02010808326472424,-0.03363995518391104,-0.0386826635638287
2014-06-18,alternative,0.4002245616390126,-0.01495590054192903,0.9159022402405231
2014-06-18,corp_bond_ig,0.06257820064947606,-0.01817416375764922,-0.036565664599807035
2014-06-18,developed_equity,0.3520125640746572,0.9159930214163817,-0.14038670315769547
2014-06-18,emerging_equity,0.625803727799689,-0.18147953728537797,-0.26901732803847567
2014-06-18,korea_equity,0.565608984406011,-0.3554298197320627,-0.25767900793202664
2014-06-18,short_treasury,0.002451016932000437,-0.00275207134127297,-0.001262804222597975
2014-06-18,treasury_7_10y,0.021013979754730936,-0.033616252355519835,-0.0361555456739358
2014-06-19,alternative,0.4003941882093586,-0.018570035279881877,0.9157098300347797
2014-06-19,corp_bond_ig,0.055999007069466256,-0.010921593336306438,-0.03556581358214189
2014-06-19,developed_equity,0.36176369730297364,0.9120055700553042,-0.14087026766402583
2014-06-19,emerging_equity,0.6229134458538538,-0.1876060878951016,-0.2696864958909585
2014-06-19,korea_equity,0.5634393095792225,-0.36326218763057516,-0.25774516440248896
2014-06-19,short_treasury,0.001827821912064056,-0.001999693785805061,-0.0011121920459192243
2014-06-19,treasury_7_10y,0.013684846784286454,-0.02494499597326301,-0.03466316431348381
2014-06-20,alternative,0.4030847776115361,-0.0092049685059237,0.9147036827660096
2014-06-20,corp_bond_ig,0.045362252613598386,-0.014202050890005292,-0.030140197405409574
2014-06-20,developed_equity,0.3481013813509511,0.9163869578730995,-0.14590976279254644
2014-06-20,emerging_equity,0.6242783676533696,-0.17748679535228026,-0.2686430500142997
2014-06-20,korea_equity,0.5696255940262528,-0.35739781124562664,-0.2607718985502617
2014-06-20,short_treasury,0.001795246748771472,-0.002033660857279332,-0.0008922996180491794
2014-06-20,treasury_7_10y,0.009504514539469051,-0.026638692936025304,-0.030776854345159713
2014-06-23,alternative,0.4006572188701856,-0.01502211572964867,0.9090935508406681
2014-06-23,corp_bond_ig,0.04469618985179302,-0.015408690362848317,-0.08376023724277704
2014-06-23,developed_equity,0.3480608005299346,0.9170772830780375,-0.14570024436889456
2014-06-23,emerging_equity,0.6257651157270051,-0.17386613024239347,-0.23012319307440848
2014-06-23,korea_equity,0.5697979640481063,-0.357047169218228,-0.2895184872439289
2014-06-23,short_treasury,0.0017274320684296665,-0.0021621100514091682,-0.005909410858732011
2014-06-23,treasury_7_10y,0.008662493789450259,-0.0280958742597883,-0.09215214421983112
2014-06-24,alternative,0.40293082835179617,0.01691130388631405,0.906515408096271
2014-06-24,corp_bond_ig,0.04131480170171942,-0.026302230203942602,-0.08800688390866784
2014-06-24,developed_equity,0.3119604726166876,0.9235911604370292,-0.16748140695933184
2014-06-24,emerging_equity,0.6361690744010583,-0.14058202635793093,-0.22273115297840107
2014-06-24,korea_equity,0.5778031941422257,-0.3533147239653123,-0.2890081166638867
2014-06-24,short_treasury,0.001436654870211313,-0.0032432053728667382,-0.006257525719714934
2014-06-24,treasury_7_10y,0.007128245673552253,-0.03736910706809822,-0.09623183963134228
2014-06-25,alternative,0.4007806842190983,0.011662160872637314,0.9078856141542132
2014-06-25,corp_bond_ig,0.040398142838542817,-0.0263751919959447,-0.08736225061046565
2014-06-25,developed_equity,0.3193766944781103,0.9212940195779873,-0.16424987624054627
2014-06-25,emerging_equity,0.6350814695025219,-0.14330420266502586,-0.22324204919677076
2014-06-25,korea_equity,0.576501868283581,-0.35827281994277926,-0.28686786132608716
2014-06-25,short_treasury,0.0014837093665661192,-0.0033807107045552244,-0.006091833569373041
2014-06-25,treasury_7_10y,0.007502119892272828,-0.038454330376622325,-0.09469020069390734
2014-06-26,alternative,0.4062654243684171,0.08085651987748625,0.9038923360388588
2014-06-26,corp_bond_ig,0.03848154007995486,-0.04814203122852863,-0.06384012919401305
2014-06-26,developed_equity,0.2983952009133337,0.9158674245274111,-0.22963667928580145
2014-06-26,emerging_equity,0.6353081013002083,-0.15246908718030475,-0.21274384550269
2014-06-26,korea_equity,0.5837517285306502,-0.3546678979504061,-0.2751201269384867
2014-06-26,short_treasury,0.0013767861748675832,-0.0051074925787465645,-0.0039531679830546555
2014-06-26,treasury_7_10y,0.006597001390551763,-0.057176934592746566,-0.07213475374790766
2014-06-27,alternative,0.4056678094634045,0.09581521645094294,0.9016298687817448
2014-06-27,corp_bond_ig,0.035983484092568574,-0.03402499556436169,-0.06808726849205177
2014-06-27,developed_equity,0.3117178548205212,0.91146782718194,-0.24766452115081383
2014-06-27,emerging_equity,0.6365076732403958,-0.1922348161157027,-0.20095732762546012
2014-06-27,korea_equity,0.5760242736863272,-0.34576057739326194,-0.27400345419316197
2014-06-27,short_treasury,0.0011993967487429157,-0.004173305501453366,-0.004238010476729764
2014-06-27,treasury_7_10y,0.004834842447363,-0.04864284223161883,-0.07490185167331329
2014-06-30,alternative,0.40500874763945655,0.09723045950529204,0.9018829990780262
2014-06-30,corp_bond_ig,0.03618299426465543,-0.03443142747760212,-0.06734959231719495
2014-06-30,developed_equity,0.3124415692687004,0.9108611812196556,-0.24906219644212363
2014-06-30,emerging_equity,0.6367188764703474,-0.19326612994634237,-0.20012307246073455
2014-06-30,korea_equity,0.5758484362927834,-0.3463019103927465,-0.2730224644688337
2014-06-30,short_treasury,0.001218683264808045,-0.004202864398304833,-0.004108357895621057
2014-06-30,treasury_7_10y,0.0050136444897558455,-0.0489708984819011,-0.07370021609058627
2014-07-01,alternative,0.4045993075701253,0.09710377376759953,0.9019445650883855
2014-07-01,corp_bond_ig,0.03477416778692222,-0.036905128855470114,-0.06644835820867945
2014-07-01,developed_equity,0.31422197060718055,0.9100872510937684,-0.2498941988759672
2014-07-01,emerging_equity,0.6371162443956059,-0.19547347074741223,-0.1985121725884192
2014-07-01,korea_equity,0.5748221885011915,-0.3465881471357626,-0.27368892407598333
2014-07-01,short_treasury,0.0010329223675075595,-0.004373725084984828,-0.004087428472196663
2014-07-01,treasury_7_10y,0.003998319842690472,-0.05096776440730944,-0.07282918143075226
2014-07-02,alternative,0.4072386248645229,0.09131223459145908,0.9006419466281428
2014-07-02,corp_bond_ig,0.03551323841324083,-0.03891331632703804,-0.07219391362600752
2014-07-02,developed_equity,0.31662347997159324,0.9100730705289337,-0.24678764558011845
2014-07-02,emerging_equity,0.6355200484832697,-0.19573292537222406,-0.19914309966243524
2014-07-02,korea_equity,0.5733626683113617,-0.34771578644033946,-0.27770594255629166
2014-07-02,short_treasury,0.0010334761909476377,-0.004482360295591788,-0.004497570938348926
2014-07-02,treasury_7_10y,0.003678958574803014,-0.051740681827486826,-0.07700122063750697
2014-07-03,alternative,0.4079365062728713,0.08323711436073551,0.901217708037666
2014-07-03,corp_bond_ig,0.03499690162435831,-0.03659923277769301,-0.07133566449267875
2014-07-03,developed_equity,0.3193638571380772,0.9109139235058403,-0.2399496509079371
2014-07-03,emerging_equity,0.6349288942435835,-0.1959593119016537,-0.2010017647044299
2014-07-03,korea_equity,0.5720348622086115,-0.3478857516950186,-0.28082470427864864
2014-07-03,short_treasury,0.0010012234306480258,-0.0044047071709616544,-0.0044733964397326445
2014-07-03,treasury_7_10y,0.003188056571900401,-0.050238962146317366,-0.07653623649416066
2014-07-07,alternative,0.4091444112986615,0.07119940845697799,0.9040524466764784
2014-07-07,corp_bond_ig,0.032838361186399156,-0.02088653591843582,-0.05611865415791761
2014-07-07,developed_equity,0.32291389193589115,0.9138808759662719,-0.22668630552675573
2014-07-07,emerging_equity,0.63305604258524,-0.20108375956756824,-0.20823672551252484
2014-07-07,korea_equity,0.5713914577224161,-0.3434381052958457,-0.2852565750072107
2014-07-07,short_treasury,0.0008930562751994666,-0.0029709263476662786,-0.0031047331992292418
2014-07-07,treasury_7_10y,0.0004032011113394957,-0.030379342676131925,-0.05839265703104937
2014-07-08,alternative,0.4121243789157991,0.0810276522031409,0.9013414150461213
2014-07-08,corp_bond_ig,0.03134125120760489,-0.02337133236264673,-0.06402475523530943
2014-07-08,developed_equity,0.32561982618161384,0.909947903476269,-0.23879718324879246
2014-07-08,emerging_equity,0.6311100129509614,-0.2075281219978529,-0.2105199690507144
2014-07-08,korea_equity,0.5699484276447149,-0.34743454174949706,-0.2788172178539998
2014-07-08,short_treasury,0.0007910399717207756,-0.003103846058501823,-0.0036977370099529634
2014-07-08,treasury_7_10y,-0.001125481044639075,-0.03308772098815747,-0.0662496634874675
2014-07-09,alternative,0.41196738257027016,0.07708688835971257,0.9017759259695859
2014-07-09,corp_bond_ig,0.031387332385123035,-0.02285247044266764,-0.06469645291493858
2014-07-09,developed_equity,0.32821779836842196,0.9097197011504078,-0.23574832085532363
2014-07-09,emerging_equity,0.6305868316257439,-0.20805865008999705,-0.21151545729086707
2014-07-09,korea_equity,0.5691467669461562,-0.34872122708292846,-0.27903837520421465
2014-07-09,short_treasury,0.0008297124854390073,-0.0031096831110158265,-0.0037707030349440522
2014-07-09,treasury_7_10y,-0.0015181996798462227,-0.03226259989444563,-0.06649703621114265
2014-07-10,alternative,0.41341376567118304,0.07431373642904371,0.9014170861394153
2014-07-10,corp_bond_ig,0.031156423198823946,-0.022067907414508505,-0.06113080660938397
2014-07-10,developed_equity,0.3300643342578851,0.9094617636450955,-0.23473821134903858
2014-07-10,emerging_equity,0.6290008552793709,-0.20911098396493527,-0.20940608762747542
2014-07-10,korea_equity,0.5687949243007823,-0.34943733319875325,-0.2842921854013469
2014-07-10,short_treasury,0.0007205218174216218,-0.003237697511258317,-0.0036999753848768217
2014-07-10,treasury_7_10y,-0.0023685214219333695,-0.03202249794815044,-0.06262257898154193
2014-07-11,alternative,0.41960716986866026,0.054574210768134644,0.9004375439058513
2014-07-11,corp_bond_ig,0.019289165896212768,-0.010527876555596068,-0.05630003463397759
2014-07-11,developed_equity,0.3488511658289403,0.904868459906947,-0.2248400027576829
2014-07-11,emerging_equity,0.6265992941858565,-0.22312897895967895,-0.2215607630508792
2014-07-11,korea_equity,0.5558830299812746,-0.3577064307039024,-0.28842975688115974
2014-07-11,short_treasury,-0.00028054251608191494,-0.0022369991920525418,-0.0032683364115095185
2014-07-11,treasury_7_10y,-0.015096952478918456,-0.019453884342081108,-0.056550246540793075
2014-07-14,alternative,0.42058526702454613,0.05586809815621988,0.8996694038788126
2014-07-14,corp_bond_ig,0.01819494775825814,-0.008100062890022072,-0.05842512773653907
2014-07-14,developed_equity,0.3530973936142682,0.9023092484848051,-0.2283374297133996
2014-07-14,emerging_equity,0.6253554646870807,-0.22696583469213444,-0.22121455199824486
2014-07-14,korea_equity,0.5538770383530697,-0.3616533611851831,-0.2875796378709601
2014-07-14,short_treasury,-0.00042558422207018967,-0.0016952030884664305,-0.0034538044395772084
2014-07-14,treasury_7_10y,-0.015804926766109673,-0.01848370095035269,-0.0582548836262269
2014-07-15,alternative,0.42059152739569294,0.056036404421406366,0.8995893715433176
2014-07-15,corp_bond_ig,0.017246150604752986,-0.003984537893613577,-0.05916173869616137
2014-07-15,developed_equity,0.35515819777007634,0.9011268409863503,-0.2291398508334445
2014-07-15,emerging_equity,0.6246653559398925,-0.2276352165078169,-0.2210650784538947
2014-07-15,korea_equity,0.5533476434367722,-0.36433953064053803,-0.28703566940011604
2014-07-15,short_treasury,-0.0004990177955347229,-0.0013946203960184013,-0.00360279444673049
2014-07-15,treasury_7_10y,-0.01634996947047448,-0.01585657413434828,-0.05883498528212059
2014-07-16,alternative,0.4207043449481423,0.06663264029135633,0.8985799416992868
2014-07-16,corp_bond_ig,0.01764155907363585,-0.001727296864222282,-0.061181809186981906
2014-07-16,developed_equity,0.35147217607166875,0.9006284751002211,-0.23795402430004517
2014-07-16,emerging_equity,0.6251880302494219,-0.22988047382129487,-0.21772907008199524
2014-07-16,korea_equity,0.5550111314393589,-0.3623447884254743,-0.28499450485097366
2014-07-16,short_treasury,-0.000520044563905889,-0.0015741298371062167,-0.0035504968045837358
2014-07-16,treasury_7_10y,-0.016316842450512223,-0.0168582829447917,-0.05956790359032585
2014-07-17,alternative,0.41984994328686037,0.06007851557934435,0.8997119549612813
2014-07-17,corp_bond_ig,0.015251918626503547,-0.0009167449333249119,-0.05808578903755213
2014-07-17,developed_equity,0.3563254375658046,0.8997434911193027,-0.23324247231861933
2014-07-17,emerging_equity,0.6256587603198784,-0.2313597462424977,-0.21953594084679343
2014-07-17,korea_equity,0.5519957867584464,-0.3647947816707118,-0.285298687109102
2014-07-17,short_treasury,-0.0009219071152557977,-0.001606565957708704,-0.0031709729690082827
2014-07-17,treasury_7_10y,-0.01940370498013972,-0.01569190119798142,-0.056044295508986576
2014-07-18,alternative,0.41961644561280953,0.017655815795954186,0.9019609057083913
2014-07-18,corp_bond_ig,0.01442601841086899,0.005772816635995481,-0.05195081709678967
2014-07-18,developed_equity,0.35904958180389085,0.907887306032892,-0.19221293239268716
2014-07-18,emerging_equity,0.6251409272124708,-0.21912672381731643,-0.22614447297571352
2014-07-18,korea_equity,0.550985644277225,-0.3568418670134593,-0.30549810636275454
2014-07-18,short_treasury,-0.0012223054143305804,-0.0013806615231537656,-0.0027188876127626654
2014-07-18,treasury_7_10y,-0.020235445741334214,-0.006406319551926783,-0.048415057566174445
2014-07-21,alternative,0.41962277336391546,0.01788215276601005,0.9017261673199689
2014-07-21,corp_bond_ig,0.014447688256534752,0.005886008192629,-0.053695558744783656
2014-07-21,developed_equity,0.3590068855493539,0.9079233926756226,-0.19241882648844605
2014-07-21,emerging_equity,0.6251575542799088,-0.21955262490677047,-0.22551533543170887
2014-07-21,korea_equity,0.5509901960206337,-0.3564758349694547,-0.305931388320107
2014-07-21,short_treasury,-0.0012190124011979924,-0.0013902288060955365,-0.0028800378696286844
2014-07-21,treasury_7_10y,-0.020208877535451163,-0.0063551393093503345,-0.050221766813408196
2014-07-22,alternative,0.4186130716713563,0.029778163536412022,0.9018714095586501
2014-07-22,corp_bond_ig,0.014465052586423499,0.008743200129939097,-0.055159079074031114
2014-07-22,developed_equity,0.359419011431331,0.9041905387041748,-0.2043263125917071
2014-07-22,emerging_equity,0.6249890205460743,-0.21660005948595257,-0.2226603581165002
2014-07-22,korea_equity,0.5516908272860949,-0.36676059219513885,-0.2993738583455959
2014-07-22,short_treasury,-0.0012154994029877858,-0.0014024143410520846,-0.0029072698441213814
2014-07-22,treasury_7_10y,-0.019907550017855477,-0.006738146860201865,-0.051238659660756435
2014-07-23,alternative,0.41849479797022304,0.03453959907141707,0.901803200789551
2014-07-23,corp_bond_ig,0.014755402049431376,0.007146184621736705,-0.05406090138170272
2014-07-23,developed_equity,0.36177265428289335,0.90152371302095,-0.21050730517404037
2014-07-23,emerging_equity,0.6242218759472657,-0.2171677490719964,-0.22054919533434142
2014-07-23,korea_equity,0.5511083287145097,-0.372534530316969,-0.2971756885086529
2014-07-23,short_treasury,-0.0011951673562908484,-0.001447744194458526,-0.0027050683023821928
2014-07-23,treasury_7_10y,-0.01975246771163864,-0.008064708520654343,-0.0505215365774335
2014-07-24,alternative,0.4187304893639014,0.034143809183074414,0.901983643921254
2014-07-24,corp_bond_ig,0.01387739743769345,0.007548833424932881,-0.051422485953038444
2014-07-24,developed_equity,0.36203747523554614,0.9014467789246051,-0.21032926864388315
2014-07-24,emerging_equity,0.6235253955455823,-0.216916145648752,-0.22106992997307537
2014-07-24,korea_equity,0.5515202660568268,-0.3729074672698279,-0.2973335624240507
2014-07-24,short_treasury,-0.0012842081223761398,-0.0014070035301178537,-0.0024544735652315282
2014-07-24,treasury_7_10y,-0.020997373414900926,-0.007506472354109884,-0.04751470368332652
2014-07-25,alternative,0.4197710107977521,0.03524367643086798,0.9015653477001477
2014-07-25,corp_bond_ig,0.013810207377517925,0.0062563564656408525,-0.05298403704662652
2014-07-25,developed_equity,0.36185690935768694,0.9009232585175463,-0.2118541600142181
2014-07-25,emerging_equity,0.6237277122103093,-0.21635203327580688,-0.22335086864038292
2014-07-25,korea_equity,0.5505996809449376,-0.37438582101098405,-0.29561159644942764
2014-07-25,short_treasury,-0.0013813974703781886,-0.0015124994430194864,-0.002117557645429252
2014-07-25,treasury_7_10y,-0.021516921745037592,-0.008988359490404569,-0.04705443657136803
2014-07-28,alternative,0.41873489369667677,0.04390734310781498,0.9018882911502454
2014-07-28,corp_bond_ig,0.01366648581743335,0.007623960458296058,-0.050387434496775185
2014-07-28,developed_equity,0.3606596044355615,0.8996923648445291,-0.2193103507309441
2014-07-28,emerging_equity,0.6240074561021037,-0.21767801228034037,-0.22055363812989504
2014-07-28,korea_equity,0.5518552705827027,-0.3756611834693023,-0.2921150284713615
2014-07-28,short_treasury,-0.001429875538584175,-0.0011667499218096648,-0.001626146799135801
2014-07-28,treasury_7_10y,-0.021618885485508103,-0.007827259248643383,-0.04454037818232203
2014-07-29,alternative,0.41793087789249594,0.0719265181060344,0.9002594259656423
2014-07-29,corp_bond_ig,0.013447911313204441,0.011091724731069036,-0.053827115367835854
2014-07-29,developed_equity,0.3654540939918233,0.8886992411577442,-0.24872525037465226
2014-07-29,emerging_equity,0.6225440360729537,-0.2204723256019164,-0.21339548272232514
2014-07-29,korea_equity,0.5509555812597282,-0.3953417266309098,-0.27738723881310834
2014-07-29,short_treasury,-0.0014460940274992915,-0.0008966832443721422,-0.0018536747463612125
2014-07-29,treasury_7_10y,-0.02193215928154752,-0.003643787674124227,-0.04781850086039786
2014-07-30,alternative,0.41868715227022124,0.07956947787881367,0.8994282451004728
2014-07-30,corp_bond_ig,0.01385959522464808,0.01347397498115892,-0.04596311684467025
2014-07-30,developed_equity,0.3657246627597102,0.8858043337149751,-0.25799092670935947
2014-07-30,emerging_equity,0.622661001629121,-0.2204637194896245,-0.20598929643488822
2014-07-30,korea_equity,0.5500828871505247,-0.40029131877676505,-0.2801948490158583
2014-07-30,short_treasury,-0.001403243062658677,-0.0006259201157448425,-0.0010670356415907892
2014-07-30,treasury_7_10y,-0.02132079774838488,-0.0002220018822352502,-0.037616795653439346
2014-07-31,alternative,0.42347755059981174,0.10999978653062709,0.8944342426170953
2014-07-31,corp_bond_ig,0.015262894951018291,0.014407520656319808,-0.04637149243143518
2014-07-31,developed_equity,0.3638045251796799,0.876780410854559,-0.28880556019297743
2014-07-31,emerging_equity,0.6204222155723605,-0.2263926986870862,-0.2049912375877047
2014-07-31,korea_equity,0.5502097265052271,-0.4095047989366778,-0.2664298013418451
2014-07-31,short_treasury,-0.0016291197609097485,-0.0007788650491547549,-0.001161885483838929
2014-07-31,treasury_7_10y,-0.020565818403743958,0.0003747688751126841,-0.03769379546573835
2014-08-01,alternative,0.42423207984241695,0.12486109157286941,0.8916672743555578
2014-08-01,corp_bond_ig,0.019814103844529085,0.015830004676310624,-0.05383611515857173
2014-08-01,developed_equity,0.36176822675233783,0.8730346917081226,-0.30229874851456784
2014-08-01,emerging_equity,0.6197037550202822,-0.2290553775630636,-0.2013020210344517
2014-08-01,korea_equity,0.551769001104382,-0.41170580205772583,-0.26073663173287437
2014-08-01,short_treasury,-0.0013680957650919897,-0.0011176648799488785,-0.002312033324628715
2014-08-01,treasury_7_10y,-0.01657249473969804,0.0005130535519183147,-0.046207909457545604
2014-08-04,alternative,0.4243142107925055,0.12516748820929302,0.8911315194456911
2014-08-04,corp_bond_ig,0.019657255376310245,0.015842962458727183,-0.05662233744378542
2014-08-04,developed_equity,0.36236409020050175,0.8722411348309989,-0.30309897319614715
2014-08-04,emerging_equity,0.6201506408010351,-0.22837012301076284,-0.20016560686467832
2014-08-04,korea_equity,0.5508128234134685,-0.4136698043241854,-0.26121762318849834
2014-08-04,short_treasury,-0.0013884596070686424,-0.0011028539823549097,-0.0026455796385518493
2014-08-04,treasury_7_10y,-0.01672714623104766,0.0008165562878453706,-0.05001622209723287
2014-08-05,alternative,0.4226028537753908,0.14787032964205654,0.8883757023563355
2014-08-05,corp_bond_ig,0.019127427295462684,0.022519361628426812,-0.06128634667455435
2014-08-05,developed_equity,0.36447414155127755,0.8620749896391713,-0.32421517000577227
2014-08-05,emerging_equity,0.6197963942830114,-0.22891152904447606,-0.19556757710464773
2014-08-05,korea_equity,0.551153883433713,-0.4266233940950637,-0.2463765617697518
2014-08-05,short_treasury,-0.00137321818926116,-0.0007741237563243222,-0.0029018218923213194
2014-08-05,treasury_7_10y,-0.016718562376379496,0.006734123236061424,-0.05441149453876249
2014-08-06,alternative,0.4243738040155167,0.15371413725590385,-0.8863482593354827
2014-08-06,corp_bond_ig,0.01956906770117084,0.022633669229711717,0.06277265341631055
2014-08-06,developed_equity,0.3625893333725087,0.8607164335826104,0.3302038145527884
2014-08-06,emerging_equity,0.6194723534741741,-0.22966785396235923,0.1942221860539025
2014-08-06,korea_equity,0.5513815337015435,-0.4268911305248332,0.24629084128930584
