spec,candidate_name,rank_corr,top_k_sharpe,top_k_cumulative_return,rank_corr_diff_vs_base,bootstrap_ci_low,bootstrap_ci_high,factor_vs_base_rank_corr_mean
original_full_series_ma,ensemble_4family,0.0673813439750628,0.5429968093752097,1.2395035504810274,0.0,0.0,0.0,
original_full_series_ma,ensemble_4family+image_factor_pc1,0.0797760258454154,0.3155021038735279,0.5516933409152442,0.0123946818703526,1.3290229269058142e-05,0.0250495157655169,0.2193027183465593
original_full_series_ma,ensemble_best,0.0605539786312907,0.6425450304067706,1.508639406967215,0.0,0.0,0.0,
original_full_series_ma,ensemble_best+image_factor_pc1,0.0730891509998507,0.510944078742562,1.1635891261564906,0.01253517236856,0.0005717692171368,0.0244836721291574,0.2450796992968056
strict_window_ma,ensemble_4family,0.0673813439750628,0.5429968093752097,1.2395035504810274,0.0,0.0,0.0,
strict_window_ma,ensemble_4family+image_factor_pc1,0.0770751829100487,0.6052936080216049,1.4324024160342748,0.0096938389349858,-0.0028972817322878,0.0219502889674376,0.2810299682010262
strict_window_ma,ensemble_best,0.0605539786312907,0.6425450304067706,1.508639406967215,0.0,0.0,0.0,
strict_window_ma,ensemble_best+image_factor_pc1,0.0752458915994832,0.6090902972996481,1.4388157912003603,0.0146919129681924,0.0020900842810237,0.0271189168943552,0.2717367200614798
