candidate_name,base_ensemble,added_factor,rank_corr,top_k_cumulative_return,top_k_sharpe,top_k_hit_rate,top_bottom_spread_mean,turnover,n_rebalances,factor_vs_base_pearson,factor_vs_base_rank_corr_mean,rank_corr_diff_vs_base,bootstrap_ci_low,bootstrap_ci_high,n_dates
ensemble_4family+image_factor_pc1,ensemble_4family,image_factor_pc1,0.07707518291004871,1.4324024160342748,0.6052936080216049,0.5833333333333334,0.009504242555644499,0.5524475524475524,144.0,0.23194298177177183,0.28102996820102627,0.009693838934985887,-0.0028972817322878274,0.021950288967437635,2880
ensemble_best+image_factor_pc1,ensemble_best,image_factor_pc1,0.07524589159948324,1.4388157912003603,0.6090902972996481,0.5625,0.007945632503556522,0.5804195804195804,144.0,0.2304522832150399,0.27173672006147986,0.01469191296819246,0.002090084281023765,0.02711891689435526,2880
ensemble_4family,ensemble_4family,,0.0673813439750628,1.2395035504810274,0.5429968093752097,0.6041666666666666,0.005907418767196228,0.6013986013986014,144.0,,,0.0,0.0,0.0,2880
ensemble_best,ensemble_best,,0.06055397863129078,1.508639406967215,0.6425450304067706,0.5833333333333334,0.006180693482248947,0.6643356643356644,144.0,,,0.0,0.0,0.0,2880
ensemble_4family+image_score,ensemble_4family,image_score,0.04991164247056679,1.7214756979717936,0.6740453206798321,0.5902777777777778,0.006250790443447191,0.5909090909090909,144.0,0.1406578065259956,0.2885041225748042,-0.017469701504496008,-0.029424490486500907,-0.005412040324129016,2880
ensemble_best+image_score,ensemble_best,image_score,0.04755720251895232,1.393681155932872,0.5584003620609796,0.5625,0.00547223038238762,0.583916083916084,144.0,0.12899545992316033,0.27515093602977997,-0.012996776112338444,-0.024729250307096846,-0.0012331985607560844,2880
